utility,date,lat,lon,year,source_file
PGE,2021-10-24,37.710937,-120.332016,2021,pge_2021.xlsx
PGE,2021-10-25,36.2377250194,-120.39005089,2021,pge_2021.xlsx
PGE,2021-10-25,36.832365,-119.804314,2021,pge_2021.xlsx
PGE,2021-10-27,35.6222509798,-121.1522294719,2021,pge_2021.xlsx
PGE,2021-10-27,37.83683555,-120.6759201,2021,pge_2021.xlsx
PGE,2021-10-30,39.2753759995,-122.1044757717,2021,pge_2021.xlsx
PGE,2021-11-04,34.9849183,-118.93856,2021,pge_2021.xlsx
PGE,2021-11-05,36.729226,-120.0575,2021,pge_2021.xlsx
PGE,2021-11-06,36.9631467,-121.7276533,2021,pge_2021.xlsx
PGE,2021-11-08,35.96623763,-121.0921267,2021,pge_2021.xlsx
PGE,2021-11-19,38.0370765428,-122.268674,2021,pge_2021.xlsx
PGE,2021-11-24,38.43394268,-121.943175,2021,pge_2021.xlsx
PGE,2021-11-26,37.28661,-121.992366,2021,pge_2021.xlsx
PGE,2021-11-28,36.6818311076,-119.8806644681,2021,pge_2021.xlsx
PGE,2021-11-30,37.35064398,-121.8659679,2021,pge_2021.xlsx
PGE,2021-12-04,36.9648905514,-121.8920832769,2021,pge_2021.xlsx
PGE,2021-12-05,36.0144871,-120.1207474,2021,pge_2021.xlsx
PGE,2021-12-12,35.0678163758,-120.583703021,2021,pge_2021.xlsx
PGE,2021-12-14,36.1950605395,-120.2745816352,2021,pge_2021.xlsx
PGE,2021-12-24,37.1483267,-121.9932917,2021,pge_2021.xlsx
PGE,2022-01-16,35.942484,-119.380594,2022,pge_2022.xlsx
PGE,2022-01-22,37.79996276,-122.2208458,2022,pge_2022.xlsx
PGE,2022-01-22,37.8397083,-122.21062,2022,pge_2022.xlsx
PGE,2022-01-22,38.62926236,-122.7717245,2022,pge_2022.xlsx
PGE,2022-01-25,41.285452,-123.828248,2022,pge_2022.xlsx
PGE,2022-02-01,37.432475,-122.245982,2022,pge_2022.xlsx
PGE,2022-02-02,37.2688,-121.8104,2022,pge_2022.xlsx
PGE,2022-02-02,37.29693,-121.83255,2022,pge_2022.xlsx
PGE,2022-02-04,37.82975067,-122.2451579,2022,pge_2022.xlsx
PGE,2022-02-05,36.615123,-120.179199,2022,pge_2022.xlsx
PGE,2022-02-05,36.92301186,-119.8129246,2022,pge_2022.xlsx
PGE,2022-02-05,37.16579891,-121.9554382,2022,pge_2022.xlsx
PGE,2022-02-08,39.20583992,-121.0918306,2022,pge_2022.xlsx
PGE,2022-02-15,39.18851,-120.97323,2022,pge_2022.xlsx
PGE,2022-02-18,36.547487,-119.283257,2022,pge_2022.xlsx
PGE,2022-02-20,39.16449,-121.04083,2022,pge_2022.xlsx
PGE,2022-02-21,35.65567,-120.689615,2022,pge_2022.xlsx
PGE,2022-02-21,37.342753,-121.850663,2022,pge_2022.xlsx
PGE,2022-02-22,37.42038049,-122.1772434,2022,pge_2022.xlsx
PGE,2022-02-22,40.06934,-122.21655,2022,pge_2022.xlsx
PGE,2022-02-25,39.0694,-121.57207,2022,pge_2022.xlsx
PGE,2022-02-26,35.54835202,-120.7989115,2022,pge_2022.xlsx
PGE,2022-02-27,37.6288267,-122.061505,2022,pge_2022.xlsx
PGE,2022-03-02,35.81171673,-119.464635,2022,pge_2022.xlsx
PGE,2022-03-07,38.16597078,-121.9741,2022,pge_2022.xlsx
PGE,2022-03-11,39.12524673,-121.461187,2022,pge_2022.xlsx
PGE,2022-03-12,35.57164901,-119.615814,2022,pge_2022.xlsx
PGE,2022-03-12,39.63639254,-121.5830908,2022,pge_2022.xlsx
PGE,2022-03-20,38.74933183,-121.5860538,2022,pge_2022.xlsx
PGE,2022-03-22,35.94813883,-119.7514966,2022,pge_2022.xlsx
PGE,2022-03-22,38.56175,-121.98477,2022,pge_2022.xlsx
PGE,2022-03-22,39.64914,-121.43606,2022,pge_2022.xlsx
PGE,2022-03-23,38.95355,-121.04618,2022,pge_2022.xlsx
PGE,2022-03-24,39.13974355,-121.5912277,2022,pge_2022.xlsx
PGE,2022-03-25,39.98084911,-122.1556745,2022,pge_2022.xlsx
PGE,2022-03-26,39.173155,-121.052545,2022,pge_2022.xlsx
PGE,2022-03-26,40.3965833,-122.2742733,2022,pge_2022.xlsx
PGE,2022-03-27,35.326596,-119.40775,2022,pge_2022.xlsx
PGE,2022-03-27,38.14086028,-121.1614999,2022,pge_2022.xlsx
PGE,2022-03-27,38.97499157,-122.7429553,2022,pge_2022.xlsx
PGE,2022-03-27,40.01925736,-123.936033,2022,pge_2022.xlsx
PGE,2022-03-28,35.88709,-119.9154,2022,pge_2022.xlsx
PGE,2022-03-29,38.2576153,-122.0191622,2022,pge_2022.xlsx
PGE,2022-04-01,37.477155,-122.201365,2022,pge_2022.xlsx
PGE,2022-04-03,37.59641,-121.36093,2022,pge_2022.xlsx
PGE,2022-04-03,37.7972633,-121.2755533,2022,pge_2022.xlsx
PGE,2022-04-05,36.930078,-119.754248,2022,pge_2022.xlsx
PGE,2022-04-06,35.01124922,-120.4618724,2022,pge_2022.xlsx
PGE,2022-04-07,39.20309,-121.08945,2022,pge_2022.xlsx
PGE,2022-04-07,39.37154371,-121.2359087,2022,pge_2022.xlsx
PGE,2022-04-07,40.39385538,-122.4070723,2022,pge_2022.xlsx
PGE,2022-04-08,37.97472021,-121.2612133,2022,pge_2022.xlsx
PGE,2022-04-08,39.96077,-122.17837,2022,pge_2022.xlsx
PGE,2022-04-09,36.94109,-119.90595,2022,pge_2022.xlsx
PGE,2022-04-09,38.1182937,-121.708884,2022,pge_2022.xlsx
PGE,2022-04-09,39.09825871,-121.6535179,2022,pge_2022.xlsx
PGE,2022-04-09,39.34802763,-121.7446563,2022,pge_2022.xlsx
PGE,2022-04-09,39.448051,-123.749701,2022,pge_2022.xlsx
PGE,2022-04-09,39.71471,-121.80577,2022,pge_2022.xlsx
PGE,2022-04-09,40.90589877,-124.0644869,2022,pge_2022.xlsx
PGE,2022-04-10,37.44142303,-121.9100467,2022,pge_2022.xlsx
PGE,2022-04-10,37.664058,-122.490656,2022,pge_2022.xlsx
PGE,2022-04-10,38.38868,-122.6902505,2022,pge_2022.xlsx
PGE,2022-04-11,36.02305397,-120.1108571,2022,pge_2022.xlsx
PGE,2022-04-11,37.54588,-122.0318417,2022,pge_2022.xlsx
PGE,2022-04-11,38.34804506,-122.4984075,2022,pge_2022.xlsx
PGE,2022-04-11,38.53670264,-122.8347007,2022,pge_2022.xlsx
PGE,2022-04-11,39.44071935,-121.4567196,2022,pge_2022.xlsx
PGE,2022-04-11,39.73297256,-121.8202877,2022,pge_2022.xlsx
PGE,2022-04-12,39.80885183,-121.8526518,2022,pge_2022.xlsx
PGE,2022-04-13,38.783265,-121.1733567,2022,pge_2022.xlsx
PGE,2022-04-14,34.5142983,-120.219875,2022,pge_2022.xlsx
PGE,2022-04-15,38.14635834,-120.8613438,2022,pge_2022.xlsx
PGE,2022-04-16,37.90885,-120.62337,2022,pge_2022.xlsx
PGE,2022-04-18,39.566503,-120.709942,2022,pge_2022.xlsx
PGE,2022-04-19,36.627613,-119.520833,2022,pge_2022.xlsx
PGE,2022-04-19,36.71343,-119.85291,2022,pge_2022.xlsx
PGE,2022-04-20,35.511387,-120.633191,2022,pge_2022.xlsx
PGE,2022-04-21,37.28514,-120.77855,2022,pge_2022.xlsx
PGE,2022-04-23,40.08861,-123.789095,2022,pge_2022.xlsx
PGE,2022-04-24,38.13578637,-121.1738052,2022,pge_2022.xlsx
PGE,2022-04-27,34.91639977,-120.516598,2022,pge_2022.xlsx
PGE,2022-04-27,38.2100574,-122.1437233,2022,pge_2022.xlsx
PGE,2022-04-27,38.906588,-122.65996,2022,pge_2022.xlsx
PGE,2022-04-28,35.24152589,-119.0298877,2022,pge_2022.xlsx
PGE,2022-04-28,36.9788,-120.0698383,2022,pge_2022.xlsx
PGE,2022-04-30,37.190112,-121.099255,2022,pge_2022.xlsx
PGE,2022-04-30,38.1552413,-122.2493579,2022,pge_2022.xlsx
PGE,2022-05-01,38.24183736,-122.4643888,2022,pge_2022.xlsx
PGE,2022-05-01,38.28671703,-122.0030913,2022,pge_2022.xlsx
PGE,2022-05-02,37.228542,-120.254128,2022,pge_2022.xlsx
PGE,2022-05-02,37.75354828,-121.4740571,2022,pge_2022.xlsx
PGE,2022-05-02,39.29780878,-121.0259237,2022,pge_2022.xlsx
PGE,2022-05-03,38.82376592,-121.4882117,2022,pge_2022.xlsx
PGE,2022-05-04,36.48842,-119.492397,2022,pge_2022.xlsx
PGE,2022-05-04,36.7679083,-119.7571383,2022,pge_2022.xlsx
PGE,2022-05-04,37.71751531,-121.1628788,2022,pge_2022.xlsx
PGE,2022-05-04,40.49448812,-122.2985946,2022,pge_2022.xlsx
PGE,2022-05-05,36.56908129,-119.7864499,2022,pge_2022.xlsx
PGE,2022-05-05,37.70479624,-121.2337891,2022,pge_2022.xlsx
PGE,2022-05-07,36.64965769,-119.7179703,2022,pge_2022.xlsx
PGE,2022-05-07,39.46856827,-121.5632552,2022,pge_2022.xlsx
PGE,2022-05-08,39.11456762,-121.4956078,2022,pge_2022.xlsx
PGE,2022-05-08,39.542425,-122.1830717,2022,pge_2022.xlsx
PGE,2022-05-09,39.508962,-121.336332,2022,pge_2022.xlsx
PGE,2022-05-10,37.70646393,-121.214973,2022,pge_2022.xlsx
PGE,2022-05-11,34.6194,-120.1048,2022,pge_2022.xlsx
PGE,2022-05-11,36.67645406,-121.7868182,2022,pge_2022.xlsx
PGE,2022-05-12,38.778942,-122.163763,2022,pge_2022.xlsx
PGE,2022-05-13,37.22247,-120.658422,2022,pge_2022.xlsx
PGE,2022-05-13,37.68112112,-121.857407,2022,pge_2022.xlsx
PGE,2022-05-14,36.684619,-119.665999,2022,pge_2022.xlsx
PGE,2022-05-15,36.78508484,-119.9339646,2022,pge_2022.xlsx
PGE,2022-05-15,38.21418203,-121.9770528,2022,pge_2022.xlsx
PGE,2022-05-15,40.36771273,-122.2922101,2022,pge_2022.xlsx
PGE,2022-05-16,35.37653776,-118.9507079,2022,pge_2022.xlsx
PGE,2022-05-16,38.7605567,-120.8862167,2022,pge_2022.xlsx
PGE,2022-05-17,37.98540606,-122.5658489,2022,pge_2022.xlsx
PGE,2022-05-17,39.454428,-121.726233,2022,pge_2022.xlsx
PGE,2022-05-18,36.796672,-119.424844,2022,pge_2022.xlsx
PGE,2022-05-18,37.70496222,-121.531328,2022,pge_2022.xlsx
PGE,2022-05-18,37.931058,-121.3185191,2022,pge_2022.xlsx
PGE,2022-05-18,38.243052,-122.000739,2022,pge_2022.xlsx
PGE,2022-05-19,36.84904,-121.679203,2022,pge_2022.xlsx
PGE,2022-05-19,38.69218508,-122.0391911,2022,pge_2022.xlsx
PGE,2022-05-19,39.996503,-123.927991,2022,pge_2022.xlsx
PGE,2022-05-20,38.86996694,-121.7033169,2022,pge_2022.xlsx
PGE,2022-05-20,38.87409357,-123.6575443,2022,pge_2022.xlsx
PGE,2022-05-20,39.01924348,-121.8229058,2022,pge_2022.xlsx
PGE,2022-05-20,39.15800441,-121.8194685,2022,pge_2022.xlsx
PGE,2022-05-20,39.4310656,-121.0727297,2022,pge_2022.xlsx
PGE,2022-05-21,35.34134822,-119.1659702,2022,pge_2022.xlsx
PGE,2022-05-23,34.63080076,-120.1453811,2022,pge_2022.xlsx
PGE,2022-05-23,35.35161925,-119.0134647,2022,pge_2022.xlsx
PGE,2022-05-23,37.7714808,-121.828206,2022,pge_2022.xlsx
PGE,2022-05-23,38.51089339,-122.4524419,2022,pge_2022.xlsx
PGE,2022-05-24,37.82071653,-122.2685547,2022,pge_2022.xlsx
PGE,2022-05-24,38.83440076,-121.3868994,2022,pge_2022.xlsx
PGE,2022-05-25,37.594774,-122.379141,2022,pge_2022.xlsx
PGE,2022-05-25,37.96198587,-121.3052369,2022,pge_2022.xlsx
PGE,2022-05-26,36.51949354,-119.6683629,2022,pge_2022.xlsx
PGE,2022-05-26,36.878876,-121.693478,2022,pge_2022.xlsx
PGE,2022-05-26,37.36202855,-121.863733,2022,pge_2022.xlsx
PGE,2022-05-26,38.3722095,-121.9437019,2022,pge_2022.xlsx
PGE,2022-05-26,39.50407491,-121.628309,2022,pge_2022.xlsx
PGE,2022-05-27,38.488102,-123.028587,2022,pge_2022.xlsx
PGE,2022-05-27,38.71527578,-122.9186036,2022,pge_2022.xlsx
PGE,2022-05-27,39.55137272,-121.8060577,2022,pge_2022.xlsx
PGE,2022-05-28,38.84341576,-121.2162939,2022,pge_2022.xlsx
PGE,2022-05-28,39.41355332,-121.6581803,2022,pge_2022.xlsx
PGE,2022-05-31,38.48624617,-121.7905887,2022,pge_2022.xlsx
PGE,2022-05-31,39.15433341,-121.0666673,2022,pge_2022.xlsx
PGE,2022-06-01,38.97094454,-123.1189005,2022,pge_2022.xlsx
PGE,2022-06-02,36.614584,-119.583846,2022,pge_2022.xlsx
PGE,2022-06-03,36.90926554,-121.8010669,2022,pge_2022.xlsx
PGE,2022-06-03,37.33925573,-120.3692334,2022,pge_2022.xlsx
PGE,2022-06-03,38.01546,-121.8086483,2022,pge_2022.xlsx
PGE,2022-06-03,38.95203946,-121.4368664,2022,pge_2022.xlsx
PGE,2022-06-04,35.272217,-120.672762,2022,pge_2022.xlsx
PGE,2022-06-06,38.6355767,-120.6050417,2022,pge_2022.xlsx
PGE,2022-06-07,35.2832595,-119.6167827,2022,pge_2022.xlsx
PGE,2022-06-07,36.754051,-119.798233,2022,pge_2022.xlsx
PGE,2022-06-07,37.51248087,-122.3267867,2022,pge_2022.xlsx
PGE,2022-06-07,37.65671,-121.482698,2022,pge_2022.xlsx
PGE,2022-06-08,35.35706708,-118.9858234,2022,pge_2022.xlsx
PGE,2022-06-08,36.08597932,-119.5644546,2022,pge_2022.xlsx
PGE,2022-06-09,38.55346459,-121.752178,2022,pge_2022.xlsx
PGE,2022-06-10,36.22433631,-121.0659982,2022,pge_2022.xlsx
PGE,2022-06-10,36.68387,-119.73687,2022,pge_2022.xlsx
PGE,2022-06-10,36.68396423,-119.7386293,2022,pge_2022.xlsx
PGE,2022-06-10,37.04110571,-121.7195277,2022,pge_2022.xlsx
PGE,2022-06-10,37.168622,-122.35817,2022,pge_2022.xlsx
PGE,2022-06-10,39.01738355,-123.172584,2022,pge_2022.xlsx
PGE,2022-06-11,38.4354817,-121.84107,2022,pge_2022.xlsx
PGE,2022-06-11,38.669542,-121.748431,2022,pge_2022.xlsx
PGE,2022-06-11,40.1334225,-122.2061086,2022,pge_2022.xlsx
PGE,2022-06-12,35.3196679,-119.0278658,2022,pge_2022.xlsx
PGE,2022-06-13,34.89371372,-120.319416,2022,pge_2022.xlsx
PGE,2022-06-13,37.793043,-121.254739,2022,pge_2022.xlsx
PGE,2022-06-14,36.67667103,-120.005374,2022,pge_2022.xlsx
PGE,2022-06-14,37.04621484,-121.9401051,2022,pge_2022.xlsx
PGE,2022-06-14,38.02875156,-122.1173919,2022,pge_2022.xlsx
PGE,2022-06-15,36.92869253,-121.3895674,2022,pge_2022.xlsx
PGE,2022-06-15,37.42395887,-120.6675992,2022,pge_2022.xlsx
PGE,2022-06-15,39.464345,-121.59275,2022,pge_2022.xlsx
PGE,2022-06-16,37.32404417,-122.3819773,2022,pge_2022.xlsx
PGE,2022-06-16,38.53078059,-121.6290998,2022,pge_2022.xlsx
PGE,2022-06-16,39.71314484,-121.7773831,2022,pge_2022.xlsx
PGE,2022-06-17,37.514466,-122.012549,2022,pge_2022.xlsx
PGE,2022-06-17,39.982665,-122.1767033,2022,pge_2022.xlsx
PGE,2022-06-18,37.9141944,-122.3756736,2022,pge_2022.xlsx
PGE,2022-06-20,36.4713,-121.46871,2022,pge_2022.xlsx
PGE,2022-06-20,38.03082701,-121.2266971,2022,pge_2022.xlsx
PGE,2022-06-21,35.308695,-119.2523533,2022,pge_2022.xlsx
PGE,2022-06-21,36.76298152,-119.6346627,2022,pge_2022.xlsx
PGE,2022-06-21,37.35094066,-121.8642498,2022,pge_2022.xlsx
PGE,2022-06-21,37.46161,-122.27733,2022,pge_2022.xlsx
PGE,2022-06-21,37.53528197,-121.9846413,2022,pge_2022.xlsx
PGE,2022-06-22,34.8585305,-120.4203071,2022,pge_2022.xlsx
PGE,2022-06-22,36.507216,-119.588578,2022,pge_2022.xlsx
PGE,2022-06-22,36.8592267,-119.6940367,2022,pge_2022.xlsx
PGE,2022-06-22,36.863443,-119.60219,2022,pge_2022.xlsx
PGE,2022-06-22,36.93071,-119.754648,2022,pge_2022.xlsx
PGE,2022-06-22,37.33046,-120.52727,2022,pge_2022.xlsx
PGE,2022-06-23,36.79096,-121.63322,2022,pge_2022.xlsx
PGE,2022-06-23,37.30103741,-121.9327965,2022,pge_2022.xlsx
PGE,2022-06-23,38.42418515,-121.9776146,2022,pge_2022.xlsx
PGE,2022-06-23,38.6635983,-121.904295,2022,pge_2022.xlsx
PGE,2022-06-23,38.92526,-121.2617183,2022,pge_2022.xlsx
PGE,2022-06-24,35.2015071,-118.8377239,2022,pge_2022.xlsx
PGE,2022-06-24,36.50361,-119.1843967,2022,pge_2022.xlsx
PGE,2022-06-24,37.29657554,-120.4859937,2022,pge_2022.xlsx
PGE,2022-06-24,38.90415476,-123.2722211,2022,pge_2022.xlsx
PGE,2022-06-24,39.045301,-123.150848,2022,pge_2022.xlsx
PGE,2022-06-25,36.2094583,-120.27444,2022,pge_2022.xlsx
PGE,2022-06-25,36.93029709,-121.4118489,2022,pge_2022.xlsx
PGE,2022-06-25,37.12306553,-122.0105794,2022,pge_2022.xlsx
PGE,2022-06-25,37.198563,-121.995362,2022,pge_2022.xlsx
PGE,2022-06-25,38.31540154,-121.8831927,2022,pge_2022.xlsx
PGE,2022-06-25,38.44058963,-121.8593324,2022,pge_2022.xlsx
PGE,2022-06-26,37.8383717,-121.0048533,2022,pge_2022.xlsx
PGE,2022-06-26,38.37926452,-122.0006455,2022,pge_2022.xlsx
PGE,2022-06-26,38.74564106,-121.3176212,2022,pge_2022.xlsx
PGE,2022-06-27,36.75507185,-121.6554434,2022,pge_2022.xlsx
PGE,2022-06-27,37.12468251,-120.2692174,2022,pge_2022.xlsx
PGE,2022-06-27,37.282249,-122.037947,2022,pge_2022.xlsx
PGE,2022-06-28,35.42793826,-120.6342806,2022,pge_2022.xlsx
PGE,2022-06-28,37.25668551,-121.805024,2022,pge_2022.xlsx
PGE,2022-06-28,37.793043,-121.254739,2022,pge_2022.xlsx
PGE,2022-06-29,37.25109192,-121.9608534,2022,pge_2022.xlsx
PGE,2022-06-29,37.30169517,-119.6487954,2022,pge_2022.xlsx
PGE,2022-06-29,38.2183517,-121.257365,2022,pge_2022.xlsx
PGE,2022-07-01,37.85665,-120.946256,2022,pge_2022.xlsx
PGE,2022-07-01,38.569046,-121.971404,2022,pge_2022.xlsx
PGE,2022-07-02,37.798615,-122.149869,2022,pge_2022.xlsx
PGE,2022-07-02,38.08461,-121.70834,2022,pge_2022.xlsx
PGE,2022-07-03,37.02087288,-120.0723895,2022,pge_2022.xlsx
PGE,2022-07-03,38.16573059,-121.1135418,2022,pge_2022.xlsx
PGE,2022-07-03,39.03309773,-121.6000274,2022,pge_2022.xlsx
PGE,2022-07-05,34.94458842,-118.8732873,2022,pge_2022.xlsx
PGE,2022-07-05,35.1661,-119.3759,2022,pge_2022.xlsx
PGE,2022-07-05,35.41545503,-119.0228909,2022,pge_2022.xlsx
PGE,2022-07-05,36.390855,-119.8432833,2022,pge_2022.xlsx
PGE,2022-07-05,36.98284963,-121.8422749,2022,pge_2022.xlsx
PGE,2022-07-05,38.925898,-122.852787,2022,pge_2022.xlsx
PGE,2022-07-05,40.17310483,-122.2241352,2022,pge_2022.xlsx
PGE,2022-07-06,38.40421943,-122.6311058,2022,pge_2022.xlsx
PGE,2022-07-06,40.49487864,-122.3191184,2022,pge_2022.xlsx
PGE,2022-07-07,39.051557,-123.406129,2022,pge_2022.xlsx
PGE,2022-07-07,39.289687,-123.792032,2022,pge_2022.xlsx
PGE,2022-07-07,39.485328,-121.754289,2022,pge_2022.xlsx
PGE,2022-07-08,39.436508,-121.543066,2022,pge_2022.xlsx
PGE,2022-07-09,35.64932,-120.67206,2022,pge_2022.xlsx
PGE,2022-07-09,37.645796,-121.783386,2022,pge_2022.xlsx
PGE,2022-07-09,37.9555815,-121.2452369,2022,pge_2022.xlsx
PGE,2022-07-10,35.33623374,-119.0109129,2022,pge_2022.xlsx
PGE,2022-07-10,35.59831044,-119.3126392,2022,pge_2022.xlsx
PGE,2022-07-10,37.51731989,-121.9615363,2022,pge_2022.xlsx
PGE,2022-07-10,38.348602,-123.064689,2022,pge_2022.xlsx
PGE,2022-07-10,38.525299,-121.813519,2022,pge_2022.xlsx
PGE,2022-07-10,38.6859,-121.7677,2022,pge_2022.xlsx
PGE,2022-07-10,39.11806583,-123.2010299,2022,pge_2022.xlsx
PGE,2022-07-11,37.78328677,-122.2013983,2022,pge_2022.xlsx
PGE,2022-07-11,38.8133,-121.4846,2022,pge_2022.xlsx
PGE,2022-07-11,38.9261813,-121.4203271,2022,pge_2022.xlsx
PGE,2022-07-11,39.14171347,-121.5758477,2022,pge_2022.xlsx
PGE,2022-07-11,39.37077,-121.42576,2022,pge_2022.xlsx
PGE,2022-07-13,36.429434,-120.104775,2022,pge_2022.xlsx
PGE,2022-07-13,36.78810694,-121.6650037,2022,pge_2022.xlsx
PGE,2022-07-13,37.87007302,-122.3097786,2022,pge_2022.xlsx
PGE,2022-07-13,38.30801604,-122.6892189,2022,pge_2022.xlsx
PGE,2022-07-15,39.529604,-121.173413,2022,pge_2022.xlsx
PGE,2022-07-16,37.88376,-121.6230533,2022,pge_2022.xlsx
PGE,2022-07-16,38.219796,-122.543114,2022,pge_2022.xlsx
PGE,2022-07-16,38.5956117,-121.54403,2022,pge_2022.xlsx
PGE,2022-07-17,38.5962105,-121.5303307,2022,pge_2022.xlsx
PGE,2022-07-18,34.959393,-118.936395,2022,pge_2022.xlsx
PGE,2022-07-18,36.63397,-121.69882,2022,pge_2022.xlsx
PGE,2022-07-18,36.7482508,-119.8599098,2022,pge_2022.xlsx
PGE,2022-07-18,37.40183886,-120.6130676,2022,pge_2022.xlsx
PGE,2022-07-19,36.87882,-121.69549,2022,pge_2022.xlsx
PGE,2022-07-19,38.000515,-121.78672,2022,pge_2022.xlsx
PGE,2022-07-20,36.64732733,-119.3864531,2022,pge_2022.xlsx
PGE,2022-07-20,36.6679933,-121.7786517,2022,pge_2022.xlsx
PGE,2022-07-20,38.5895767,-121.84012,2022,pge_2022.xlsx
PGE,2022-07-20,38.6099829,-120.6568651,2022,pge_2022.xlsx
PGE,2022-07-20,38.67927,-121.97251,2022,pge_2022.xlsx
PGE,2022-07-20,39.4471566,-121.551619,2022,pge_2022.xlsx
PGE,2022-07-21,38.043503,-120.398278,2022,pge_2022.xlsx
PGE,2022-07-21,38.827111,-121.202447,2022,pge_2022.xlsx
PGE,2022-07-22,35.42374907,-119.0270917,2022,pge_2022.xlsx
PGE,2022-07-22,36.7782283,-119.8177067,2022,pge_2022.xlsx
PGE,2022-07-25,36.682661,-119.5656849,2022,pge_2022.xlsx
PGE,2022-07-25,38.64381912,-122.7435599,2022,pge_2022.xlsx
PGE,2022-07-26,38.05749664,-122.8237224,2022,pge_2022.xlsx
PGE,2022-07-26,38.6600506,-122.473936,2022,pge_2022.xlsx
PGE,2022-07-26,39.26829351,-123.7026252,2022,pge_2022.xlsx
PGE,2022-07-27,39.29381485,-121.3199068,2022,pge_2022.xlsx
PGE,2022-07-28,36.95679717,-120.0953331,2022,pge_2022.xlsx
PGE,2022-07-29,38.56055,-121.92504,2022,pge_2022.xlsx
PGE,2022-07-31,34.61610941,-120.3727644,2022,pge_2022.xlsx
PGE,2022-07-31,35.05952401,-119.0202451,2022,pge_2022.xlsx
PGE,2022-08-01,35.421123,-119.05444,2022,pge_2022.xlsx
PGE,2022-08-01,35.46661985,-120.6500681,2022,pge_2022.xlsx
PGE,2022-08-01,38.0423155,-121.2488915,2022,pge_2022.xlsx
PGE,2022-08-01,40.1536,-122.27555,2022,pge_2022.xlsx
PGE,2022-08-02,35.26015,-119.171134,2022,pge_2022.xlsx
PGE,2022-08-03,35.29955354,-120.7065204,2022,pge_2022.xlsx
PGE,2022-08-03,37.53640019,-120.4999278,2022,pge_2022.xlsx
PGE,2022-08-03,37.69599192,-121.4182096,2022,pge_2022.xlsx
PGE,2022-08-03,38.0094617,-121.332234,2022,pge_2022.xlsx
PGE,2022-08-04,39.00786,-120.85879,2022,pge_2022.xlsx
PGE,2022-08-05,35.6849363,-120.9564176,2022,pge_2022.xlsx
PGE,2022-08-05,37.81893129,-121.5498534,2022,pge_2022.xlsx
PGE,2022-08-06,38.8956817,-121.2938683,2022,pge_2022.xlsx
PGE,2022-08-08,37.22141429,-121.9086003,2022,pge_2022.xlsx
PGE,2022-08-09,36.57104498,-121.8054429,2022,pge_2022.xlsx
PGE,2022-08-09,38.23020702,-122.3433847,2022,pge_2022.xlsx
PGE,2022-08-09,38.54986482,-123.1462675,2022,pge_2022.xlsx
PGE,2022-08-09,39.01279449,-122.0477366,2022,pge_2022.xlsx
PGE,2022-08-10,37.7395767,-121.9462667,2022,pge_2022.xlsx
PGE,2022-08-11,35.22760751,-118.9145506,2022,pge_2022.xlsx
PGE,2022-08-11,38.8400181,-120.8730705,2022,pge_2022.xlsx
PGE,2022-08-12,36.85832008,-119.8250859,2022,pge_2022.xlsx
PGE,2022-08-12,38.11543,-121.08849,2022,pge_2022.xlsx
PGE,2022-08-12,38.669217,-121.71049,2022,pge_2022.xlsx
PGE,2022-08-13,37.71576231,-121.9323776,2022,pge_2022.xlsx
PGE,2022-08-13,37.98680382,-122.0953534,2022,pge_2022.xlsx
PGE,2022-08-14,35.344518,-119.070799,2022,pge_2022.xlsx
PGE,2022-08-14,37.0379079,-119.5038875,2022,pge_2022.xlsx
PGE,2022-08-15,40.228684,-123.857075,2022,pge_2022.xlsx
PGE,2022-08-17,35.65237858,-120.6404021,2022,pge_2022.xlsx
PGE,2022-08-17,36.911641,-121.800473,2022,pge_2022.xlsx
PGE,2022-08-17,36.99603264,-121.8875696,2022,pge_2022.xlsx
PGE,2022-08-17,39.82057,-121.86908,2022,pge_2022.xlsx
PGE,2022-08-19,38.11624,-122.56598,2022,pge_2022.xlsx
PGE,2022-08-20,36.5361833,-121.4096167,2022,pge_2022.xlsx
PGE,2022-08-20,36.80550715,-121.6654513,2022,pge_2022.xlsx
PGE,2022-08-20,37.120518,-120.473347,2022,pge_2022.xlsx
PGE,2022-08-21,36.819027,-119.598724,2022,pge_2022.xlsx
PGE,2022-08-21,37.14967716,-120.5054064,2022,pge_2022.xlsx
PGE,2022-08-21,38.4726767,-121.53432,2022,pge_2022.xlsx
PGE,2022-08-22,35.41161629,-119.0558976,2022,pge_2022.xlsx
PGE,2022-08-22,37.64889554,-122.1200166,2022,pge_2022.xlsx
PGE,2022-08-22,38.59069386,-121.8358881,2022,pge_2022.xlsx
PGE,2022-08-24,37.281956,-121.763643,2022,pge_2022.xlsx
PGE,2022-08-24,37.9737287,-121.3326903,2022,pge_2022.xlsx
PGE,2022-08-25,37.49099,-120.56117,2022,pge_2022.xlsx
PGE,2022-08-26,35.4992858,-118.910023,2022,pge_2022.xlsx
PGE,2022-08-26,36.342885,-119.905442,2022,pge_2022.xlsx
PGE,2022-08-26,37.09480934,-120.9565209,2022,pge_2022.xlsx
PGE,2022-08-26,39.019983,-120.869401,2022,pge_2022.xlsx
PGE,2022-08-26,41.282627,-123.54653,2022,pge_2022.xlsx
PGE,2022-08-28,37.93342074,-120.8437126,2022,pge_2022.xlsx
PGE,2022-08-29,35.016302,-118.84278,2022,pge_2022.xlsx
