lat,lon,year,date,end_date,name,county,circuit,cause,outage_type,division,customer_minutes,restoration_min,medical_baseline,life_support,schools,hospitals
38.61385,-122.90611,2025,2025-07-23,2025-07-23,FITCH MOUNTAIN 1113,Sonoma,FITCH MOUNTAIN 1113,Unknown Cause,FTS,Sonoma,161872,302,23,17,0,0
38.8771,-121.18423,2025,2025-07-23,2025-07-23,PENRYN 1105,Placer,PENRYN 1105,Animal,FTS,Sierra,4582,58,7,4,0,0
39.80121,-121.59808,2025,2025-07-23,2025-07-23,PARADISE 1105,Butte,PARADISE 1105,3rd Party,FTS,North Valley,11448,72,24,16,1,0
35.45977,-120.52856,2025,2025-07-23,2025-07-23,TEMPLETON 2113,San Luis Obispo,TEMPLETON 2113,Company Initiated,FTS,Los Padres,23121,7,143,112,2,1
37.16724,-119.72324,2025,2025-07-23,2025-07-23,COARSEGOLD 2103,Madera,COARSEGOLD 2103,Animal,FTS,Yosemite,68004,444,86,64,2,0
38.61385,-122.90611,2025,2025-07-23,2025-07-23,FITCH MOUNTAIN 1113,Sonoma,FITCH MOUNTAIN 1113,Unknown Cause,FTS,Sonoma,106863,199,23,17,0,0
39.33823,-123.11028,2025,2025-07-23,2025-07-23,POTTER VALLEY P H 1105,Mendocino,POTTER VALLEY P H 1105,Unknown Cause,FTS,Humboldt,8118,198,1,1,0,0
35.59842,-120.82783,2025,2025-07-23,2025-07-23,TEMPLETON 2110,San Luis Obispo,TEMPLETON 2110,Unknown Cause,FTS,Los Padres,53270,287,4,3,0,0
37.89497,-120.58059,2025,2025-07-23,2025-07-24,PEORIA 1704,Calaveras,PEORIA 1704,Equipment Failure/Involved,FTS,Yosemite,207800,1167,47,33,0,0
37.72791,-121.88453,2025,2025-07-24,2025-07-24,NORTH DUBLIN 2101,Contra Costa,NORTH DUBLIN 2101,Unknown Cause,FTS,Mission,828262,191,92,70,2,0
40.33632,-122.39889,2025,2025-07-24,2025-07-24,COTTONWOOD 1101,Shasta,COTTONWOOD 1101,Unknown Cause,FTS,North Valley,170449,271,81,56,1,0
35.99487,-121.2179,2025,2025-07-24,2025-07-24,JOLON 1103,Monterey,JOLON 1103,3rd Party,FTS,Central Coast,1100,55,0,0,0,0
37.50948,-119.88494,2025,2025-07-24,2025-07-24,MARIPOSA 2101,Mariposa,MARIPOSA 2101,Company Initiated,FTS,Yosemite,3350,50,8,6,0,0
35.59842,-120.82783,2025,2025-07-24,2025-07-24,TEMPLETON 2110,San Luis Obispo,TEMPLETON 2110,Unknown Cause,FTS,Los Padres,22716,224,4,3,0,0
38.8771,-121.18423,2025,2025-07-24,2025-07-24,PENRYN 1105,Placer,PENRYN 1105,Unknown Cause,FTS,Sierra,34272,126,18,12,0,0
39.77817,-123.2292,2025,2025-07-24,2025-07-25,COVELO 1101,Mendocino,COVELO 1101,Vegetation,FTS,Humboldt,74835,453,16,15,3,0
34.60929,-120.23777,2025,2025-07-24,2025-07-25,BUELLTON 1101,Santa Barbara,BUELLTON 1101,3rd Party,FTS,Los Padres,60203,631,41,30,6,0
38.96864,-121.01716,2025,2025-07-24,2025-07-25,HALSEY 1102,Placer,HALSEY 1102,Environmental/External,FTS,Sierra,18176,284,5,2,0,0
38.94457,-121.12589,2025,2025-07-25,2025-07-25,BELL 1107,Placer,BELL 1107,Animal,FTS,Sierra,26488,77,25,19,0,0
36.72073,-121.5907,2025,2025-07-25,2025-07-25,GABILAN 1101,Monterey,GABILAN 1101,Animal,FTS,Central Coast,3185,91,2,2,0,0
39.23007,-121.07141,2025,2025-07-25,2025-07-25,BRUNSWICK 1110,Nevada,BRUNSWICK 1110,Equipment Failure/Involved,FTS,Sacramento,302565,141,241,166,20,5
35.50909,-120.71204,2025,2025-07-25,2025-07-25,TEMPLETON 2111,San Luis Obispo,TEMPLETON 2111,Animal,FTS,Los Padres,93097,139,71,42,4,0
40.50183,-122.53363,2025,2025-07-24,2025-07-25,GIRVAN 1101,Shasta,GIRVAN 1101,Environmental/External,FTS,North Valley,146725,706,93,62,6,0
38.46996,-122.44455,2025,2025-07-24,2025-07-25,SILVERADO 2103,Napa,SILVERADO 2103,Equipment Failure/Involved,FTS,North Bay,107408,971,10,5,1,0
40.47673,-122.43361,2025,2025-07-24,2025-07-25,JESSUP 1101,Shasta,JESSUP 1101,Environmental/External,FTS,North Valley,95502,726,26,19,2,0
39.25664,-121.33375,2025,2025-07-24,2025-07-25,NARROWS 2101,Yuba,NARROWS 2101,Environmental/External,FTS,Sierra,268289,878,47,31,0,0
39.31375,-120.62097,2025,2025-07-25,2025-07-25,SPAULDING 1101,Nevada,SPAULDING 1101,3rd Party,FTS,Sierra,35070,210,2,0,3,0
39.09887,-121.11342,2025,2025-07-24,2025-07-25,HIGGINS 1103,Nevada,HIGGINS 1103,Environmental/External,FTS,Sierra,312030,681,37,26,0,0
38.84079,-121.12009,2025,2025-07-25,2025-07-25,PENRYN 1103,Placer,PENRYN 1103,Equipment Failure/Involved,FTS,Sierra,49220,107,27,17,0,0
38.8771,-121.18423,2025,2025-07-25,2025-07-25,PENRYN 1105,Placer,PENRYN 1105,Environmental/External,FTS,Sierra,35987,682,23,11,0,0
38.32534,-122.65203,2025,2025-07-25,2025-07-25,PENNGROVE 1101,Sonoma,PENNGROVE 1101,Unknown Cause,FTS,Sonoma,197838,758,10,5,0,0
37.29903,-120.32241,2025,2025-07-25,2025-07-25,WILSON 1103,Merced,WILSON 1103,3rd Party,HLT,Yosemite,7962,215,1,0,0,0
38.48172,-122.72395,2025,2025-07-25,2025-07-25,MONROE 2103,Sonoma,MONROE 2103,Company Initiated,FTS,Sonoma,40680,15,0,0,0,0
39.91039,-121.62436,2025,2025-07-25,2025-07-25,ORO FINO 1102,Butte,ORO FINO 1102,Environmental/External,FTS,North Valley,28350,90,15,10,0,0
41.03803,-121.71297,2025,2025-07-25,2025-07-25,PIT NO 3 2101,Shasta,PIT NO 3 2101,Environmental/External,FTS,North Valley,8761,69,5,5,0,0
40.81708,-121.94378,2025,2025-07-25,2025-07-25,CEDAR CREEK 1101,Shasta,CEDAR CREEK 1101,Environmental/External,FTS,North Valley,2178,66,3,0,0,0
35.59842,-120.82783,2025,2025-07-25,2025-07-25,TEMPLETON 2110,San Luis Obispo,TEMPLETON 2110,Vegetation,FTS,Los Padres,30706,443,4,3,0,0
40.90422,-121.67861,2025,2025-07-25,2025-07-26,BURNEY 1101,Shasta,BURNEY 1101,Environmental/External,FTS,North Valley,25024,368,4,4,0,0
40.81708,-121.94378,2025,2025-07-25,2025-07-26,CEDAR CREEK 1101,Shasta,CEDAR CREEK 1101,Environmental/External,FTS,North Valley,29668,781,29,20,1,0
35.81584,-120.95504,2025,2025-07-26,2025-07-26,OILFIELDS 1103,Monterey,OILFIELDS 1103,Unknown Cause,FTS,Central Coast,285966,128,97,69,2,0
38.38578,-122.03407,2025,2025-07-26,2025-07-26,VACAVILLE 1108,Solano,VACAVILLE 1108,Company Initiated,HLT,Sacramento,1584,8,12,10,0,0
40.03622,-123.72582,2025,2025-07-26,2025-07-26,GARBERVILLE 1101,Humboldt,GARBERVILLE 1101,Company Initiated,FTS,Humboldt,3362,33,0,0,3,0
35.03942,-120.39589,2025,2025-07-26,2025-07-26,SANTA MARIA 1108,San Luis Obispo,SANTA MARIA 1108,Unknown Cause,FTS,Los Padres,181557,464,16,16,0,0
35.45977,-120.52856,2025,2025-07-26,2025-07-26,TEMPLETON 2113,San Luis Obispo,TEMPLETON 2113,Unknown Cause,FTS,Los Padres,144449,233,71,54,2,0
37.50948,-119.88494,2025,2025-07-26,2025-07-26,MARIPOSA 2101,Mariposa,MARIPOSA 2101,Company Initiated,FTS,Yosemite,1722,21,10,8,0,0
41.07328,-121.33429,2025,2025-07-26,2025-07-26,MC ARTHUR 1101,Lassen,MC ARTHUR 1101,3rd Party,FTS,North Valley,25370,84,14,10,3,0
38.4716,-122.91094,2025,2025-07-26,2025-07-26,MIRABEL 1101,Sonoma,MIRABEL 1101,Animal,FTS,Sonoma,28030,79,24,22,1,0
38.46051,-120.90173,2025,2025-07-26,2025-07-26,OLETA 1101,Amador,OLETA 1101,Unknown Cause,FTS,Stockton,10725,143,6,2,0,0
37.95216,-120.42778,2025,2025-07-26,2025-07-27,PEORIA 1705,Tuolumne,PEORIA 1705,Company Initiated,FTS,Yosemite,123660,60,164,132,0,0
38.34045,-122.3711,2025,2025-07-27,2025-07-27,PUEBLO 2103,Napa,PUEBLO 2103,Equipment Failure/Involved,FTS,North Bay,29811,19,96,70,1,0
38.46051,-120.90173,2025,2025-07-26,2025-07-27,OLETA 1101,Amador,OLETA 1101,Unknown Cause,FTS,Stockton,31070,652,7,3,0,0
36.72073,-121.5907,2025,2025-07-27,2025-07-27,GABILAN 1101,Monterey,GABILAN 1101,Unknown Cause,FTS,Central Coast,3290,94,2,2,0,0
36.57006,-121.70294,2025,2025-07-26,2025-07-27,RESERVATION ROAD 1101,Monterey,RESERVATION ROAD 1101,3rd Party,FTS,Central Coast,235062,990,52,37,2,0
37.23251,-121.92783,2025,2025-07-27,2025-07-27,HICKS 1116,Santa Clara,HICKS 1116,Equipment Failure/Involved,FTS,San Jose,14162,106,4,3,0,0
40.27854,-121.11561,2025,2025-07-27,2025-07-27,HAMILTON BRANCH 1101,Plumas,HAMILTON BRANCH 1101,Animal,FTS,North Valley,6898,166,6,4,0,0
38.16406,-120.40199,2025,2025-07-27,2025-07-27,STANISLAUS 1701,Calaveras,STANISLAUS 1701,Company Initiated,FTS,Yosemite,13229,386,12,10,0,0
37.23969,-119.76405,2025,2025-07-27,2025-07-27,COARSEGOLD 2104,Madera,COARSEGOLD 2104,Animal,FTS,Yosemite,386910,170,221,163,8,0
40.3603,-123.43179,2025,2025-07-27,2025-07-27,LOW GAP 1101,Trinity,LOW GAP 1101,3rd Party,FTS,Humboldt,335204,752,29,19,3,0
40.47673,-122.43361,2025,2025-07-27,2025-07-28,JESSUP 1101,Shasta,JESSUP 1101,3rd Party,FTS,North Valley,89118,428,159,124,3,0
40.38194,-121.80288,2025,2025-07-28,2025-07-28,VOLTA 1101,Shasta,VOLTA 1101,3rd Party,FTS,North Valley,7,7,0,0,0,0
38.42433,-122.67934,2025,2025-07-28,2025-07-28,SANTA ROSA A 1111,Sonoma,SANTA ROSA A 1111,Unknown Cause,FTS,Sonoma,12194,134,7,7,0,0
35.99487,-121.2179,2025,2025-07-28,2025-07-28,JOLON 1103,Monterey,JOLON 1103,Unknown Cause,FTS,Central Coast,651,217,0,0,0,0
38.6771,-120.77834,2025,2025-07-28,2025-07-28,DIAMOND SPRINGS 1106,El Dorado,DIAMOND SPRINGS 1106,Unknown Cause,FTS,Sierra,542251,584,101,72,0,0
39.26903,-120.9611,2025,2025-07-28,2025-07-28,BRUNSWICK 1105,Nevada,BRUNSWICK 1105,Animal,FTS,Sacramento,16222,449,10,7,0,0
38.40733,-122.37524,2025,2025-07-28,2025-07-28,PUEBLO 2102,Napa,PUEBLO 2102,3rd Party,FTS,North Bay,23140,130,3,1,1,0
38.44816,-120.61656,2025,2025-07-28,2025-07-28,PINE GROVE 1102,Amador,PINE GROVE 1102,Equipment Failure/Involved,FTS,Stockton,131700,100,104,77,0,0
36.66321,-119.13239,2025,2025-07-28,2025-07-28,SAND CREEK 1103,Fresno,SAND CREEK 1103,Unknown Cause,FTS,Fresno,71128,136,51,33,0,0
37.95452,-122.54867,2025,2025-07-28,2025-07-28,SAN RAFAEL 1107,Marin,SAN RAFAEL 1107,Equipment Failure/Involved,FTS,North Bay,263205,57,141,95,10,0
38.94191,-122.62358,2025,2025-07-28,2025-07-28,HIGHLANDS 1104,Lake,HIGHLANDS 1104,Equipment Failure/Involved,FTS,Humboldt,54676,520,71,59,2,0
38.92464,-121.08172,2025,2025-07-28,2025-07-28,PLACER 1103,Placer,PLACER 1103,Animal,FTS,Sierra,27885,169,11,5,0,0
37.39502,-122.26472,2025,2025-07-28,2025-07-29,WOODSIDE 1101,San Mateo,WOODSIDE 1101,Vegetation,FTS,Peninsula,223375,1186,6,3,2,0
38.22959,-122.26285,2025,2025-07-29,2025-07-29,TULUCAY 1101,Napa,TULUCAY 1101,Unknown Cause,FTS,North Bay,552,46,0,0,0,0
37.34436,-122.19211,2025,2025-07-29,2025-07-29,MENLO 1103,Santa Clara,MENLO 1103,Company Initiated,FTS,Peninsula,24270,62,18,14,0,0
40.36827,-122.93937,2025,2025-07-29,2025-07-29,WILDWOOD 1101,Trinity,WILDWOOD 1101,Unknown Cause,FTS,North Valley,14104,172,3,1,1,0
37.87528,-120.23213,2025,2025-07-29,2025-07-29,CURTIS 1703,Tuolumne,CURTIS 1703,Company Initiated,FTS,Yosemite,3872,32,6,5,0,0
37.12682,-121.01574,2025,2025-07-29,2025-07-29,SANTA NELLA 1104,Merced,SANTA NELLA 1104,Unknown Cause,HLT,Yosemite,9288,140,1,0,0,0
37.58299,-121.87783,2025,2025-07-29,2025-07-30,SUNOL 1101,Alameda,SUNOL 1101,Equipment Failure/Involved,FTS,Mission,29876,898,4,1,0,0
38.34218,-120.24224,2025,2025-07-30,2025-07-30,SALT SPRINGS 2102,Calaveras,SALT SPRINGS 2102,Environmental/External,FTS,Stockton,199782,99,46,34,0,0
38.16406,-120.40199,2025,2025-07-30,2025-07-30,STANISLAUS 1701,Calaveras,STANISLAUS 1701,Company Initiated,FTS,Yosemite,11139,79,7,6,0,0
36.57006,-121.70294,2025,2025-07-30,2025-07-30,RESERVATION ROAD 1101,Monterey,RESERVATION ROAD 1101,Unknown Cause,FTS,Central Coast,58455,209,52,37,2,0
38.70043,-123.33864,2025,2025-07-30,2025-07-30,ANNAPOLIS 1101,Sonoma,ANNAPOLIS 1101,Company Initiated,FTS,Humboldt,135,9,0,0,0,0
39.91039,-121.62436,2025,2025-07-30,2025-07-30,ORO FINO 1102,Butte,ORO FINO 1102,Animal,FTS,North Valley,163086,155,84,53,1,0
37.98902,-122.56822,2025,2025-07-29,2025-07-30,SAN RAFAEL 1104,Marin,SAN RAFAEL 1104,Unknown Cause,FTS,North Bay,1797552,777,130,82,10,0
38.2393,-120.34977,2025,2025-07-30,2025-07-30,STANISLAUS 1702,Calaveras,STANISLAUS 1702,Environmental/External,FTS,Yosemite,428189,365,80,62,3,2
38.97219,-123.32404,2025,2025-07-30,2025-07-30,PHILO 1101,Mendocino,PHILO 1101,Equipment Failure/Involved,FTS,Humboldt,134981,462,23,18,4,0
38.70043,-123.33864,2025,2025-07-30,2025-07-30,ANNAPOLIS 1101,Sonoma,ANNAPOLIS 1101,Unknown Cause,FTS,Humboldt,12939,227,1,1,1,0
39.25432,-121.17462,2025,2025-07-30,2025-07-30,NARROWS 2102,Nevada,NARROWS 2102,Unknown Cause,FTS,Sierra,78008,121,49,29,5,0
39.86758,-121.77927,2025,2025-07-31,2025-07-31,SYCAMORE CREEK 1111,Butte,SYCAMORE CREEK 1111,3rd Party,FTS,North Valley,5046,153,0,0,0,0
38.61385,-122.90611,2025,2025-07-31,2025-07-31,FITCH MOUNTAIN 1113,Sonoma,FITCH MOUNTAIN 1113,Unknown Cause,FTS,Sonoma,33460,100,7,4,0,0
35.23007,-120.6258,2025,2025-07-31,2025-07-31,SAN LUIS OBISPO 1103,San Luis Obispo,SAN LUIS OBISPO 1103,Company Initiated,FTS,Los Padres,14937,13,39,32,1,0
38.01478,-122.24852,2025,2025-07-31,2025-07-31,FRANKLIN 1104,Contra Costa,FRANKLIN 1104,Unknown Cause,FTS,East Bay,24786,306,1,1,1,0
35.05845,-120.47928,2025,2025-07-30,2025-07-31,MESA 1101,San Luis Obispo,MESA 1101,Unknown Cause,FTS,Los Padres,160380,918,31,18,3,0
38.70043,-123.33864,2025,2025-07-31,2025-07-31,ANNAPOLIS 1101,Sonoma,ANNAPOLIS 1101,Unknown Cause,FTS,Humboldt,9006,158,1,1,1,0
37.20067,-121.83798,2025,2025-07-31,2025-07-31,HICKS 2101,Santa Clara,HICKS 2101,Company Initiated,FTS,San Jose,1395,9,3,1,0,0
36.18176,-121.11061,2025,2025-07-31,2025-07-31,KING CITY 1104,Monterey,KING CITY 1104,Company Initiated,FTS,Central Coast,16058,62,4,4,0,0
37.36139,-121.79932,2025,2025-07-31,2025-07-31,MC KEE 1111,Santa Clara,MC KEE 1111,Company Initiated,FTS,San Jose,123863,317,30,17,0,0
37.80471,-121.99633,2025,2025-07-31,2025-07-31,RESEARCH 2102,Contra Costa,RESEARCH 2102,Vegetation,FTS,Mission,105118,381,66,51,7,0
38.10669,-122.61283,2025,2025-07-31,2025-07-31,STAFFORD 1102,Marin,STAFFORD 1102,Unknown Cause,FTS,North Bay,4717,89,1,1,0,0
37.29442,-121.05411,2025,2025-07-31,2025-08-01,NEWMAN 1105,Stanislaus,NEWMAN 1105,Unknown Cause,FTS,Yosemite,50688,288,4,3,0,0
36.66321,-119.13239,2025,2025-07-31,2025-08-01,SAND CREEK 1103,Fresno,SAND CREEK 1103,3rd Party,FTS,Fresno,213836,669,49,35,0,0
37.05365,-122.18378,2025,2025-08-01,2025-08-01,POINT MORETTI 1101,Santa Cruz,POINT MORETTI 1101,Company Initiated,FTS,Central Coast,15447,23,39,29,16,0
35.59842,-120.82783,2025,2025-08-01,2025-08-01,TEMPLETON 2110,San Luis Obispo,TEMPLETON 2110,Animal,FTS,Los Padres,17245,317,5,5,0,0
36.18176,-121.11061,2025,2025-08-01,2025-08-01,KING CITY 1104,Monterey,KING CITY 1104,Company Initiated,FTS,Central Coast,40922,158,4,4,0,0
41.19334,-123.66592,2025,2025-08-01,2025-08-01,HOOPA 1101,Humboldt,HOOPA 1101,Unknown Cause,FTS,Humboldt,10494,106,2,2,11,0
37.80471,-121.99633,2025,2025-08-01,2025-08-02,RESEARCH 2102,Contra Costa,RESEARCH 2102,Equipment Failure/Involved,FTS,Mission,421395,1314,67,51,7,0
38.51226,-122.99479,2025,2025-08-02,2025-08-02,MONTE RIO 1113,Sonoma,MONTE RIO 1113,Vegetation,FTS,Sonoma,101422,453,50,36,0,0
37.04218,-121.53599,2025,2025-08-02,2025-08-02,LLAGAS 2101,Santa Clara,LLAGAS 2101,Unknown Cause,FTS,San Jose,20178,354,1,1,0,0
38.89428,-121.09289,2025,2025-08-01,2025-08-02,PLACER 1102,Placer,PLACER 1102,3rd Party,FTS,Sierra,852196,1161,294,210,5,0
37.05365,-122.18378,2025,2025-08-02,2025-08-02,POINT MORETTI 1101,Santa Cruz,POINT MORETTI 1101,Unknown Cause,FTS,Central Coast,32982,46,32,25,16,0
37.05365,-122.18378,2025,2025-08-02,2025-08-02,POINT MORETTI 1101,Santa Cruz,POINT MORETTI 1101,Unknown Cause,FTS,Central Coast,16848,156,7,4,0,0
37.04218,-121.53599,2025,2025-08-02,2025-08-02,LLAGAS 2101,Santa Clara,LLAGAS 2101,3rd Party,FTS,San Jose,140576,141,34,20,2,0
35.59842,-120.82783,2025,2025-08-02,2025-08-02,TEMPLETON 2110,San Luis Obispo,TEMPLETON 2110,Vegetation,FTS,Los Padres,171766,361,43,31,0,0
41.07328,-121.33429,2025,2025-08-01,2025-08-02,MC ARTHUR 1101,Shasta,MC ARTHUR 1101,Vegetation,FTS,North Valley,337263,1431,31,21,3,0
38.24131,-122.15798,2025,2025-08-02,2025-08-02,JAMESON 1102,Solano,JAMESON 1102,Unknown Cause,FTS,Sacramento,1566,58,1,1,0,0
41.19334,-123.66592,2025,2025-08-02,2025-08-02,HOOPA 1101,Humboldt,HOOPA 1101,Unknown Cause,FTS,Humboldt,8613,87,2,2,11,0
37.07722,-121.65846,2025,2025-08-02,2025-08-02,MORGAN HILL 2105,Santa Clara,MORGAN HILL 2105,3rd Party,FTS,San Jose,67684,189,52,44,3,0
40.14172,-120.96364,2025,2025-08-02,2025-08-03,BIG MEADOWS 2101,Plumas,BIG MEADOWS 2101,Unknown Cause,FTS,North Valley,59307,221,39,30,2,1
38.14103,-120.93242,2025,2025-08-02,2025-08-03,CORRAL 1101,Calaveras,CORRAL 1101,Animal,FTS,Stockton,56088,171,16,12,0,0
38.37264,-122.34751,2025,2025-08-02,2025-08-03,PUEBLO 2104,Napa,PUEBLO 2104,Unknown Cause,FTS,North Bay,117096,164,18,10,0,0
40.55829,-122.23532,2025,2025-08-02,2025-08-03,DESCHUTES 1104,Shasta,DESCHUTES 1104,Equipment Failure/Involved,FTS,North Valley,17780,916,8,7,0,0
39.26113,-121.05714,2025,2025-08-02,2025-08-03,BRUNSWICK 1104,Nevada,BRUNSWICK 1104,Vegetation,FTS,Sacramento,129112,404,21,15,0,0
37.99245,-120.27927,2025,2025-08-03,2025-08-03,CURTIS 1702,Tuolumne,CURTIS 1702,Equipment Failure/Involved,FTS,Yosemite,155592,290,61,45,4,0
38.75514,-120.938,2025,2025-08-03,2025-08-03,SHINGLE SPRINGS 2109,El Dorado,SHINGLE SPRINGS 2109,Animal,FTS,Sierra,97650,150,58,40,0,0
37.48116,-122.24931,2025,2025-08-03,2025-08-03,SAN CARLOS 1103,San Mateo,SAN CARLOS 1103,Unknown Cause,FTS,Peninsula,52767,117,14,11,0,0
39.26903,-120.9611,2025,2025-08-03,2025-08-03,BRUNSWICK 1105,Nevada,BRUNSWICK 1105,Animal,FTS,Sacramento,81878,97,59,40,0,0
38.51908,-122.50554,2025,2025-08-03,2025-08-03,SILVERADO 2105,Napa,SILVERADO 2105,Unknown Cause,FTS,North Bay,6380,116,1,1,0,0
34.94534,-120.2312,2025,2025-08-03,2025-08-03,SISQUOC 1102,Santa Barbara,SISQUOC 1102,3rd Party,FTS,Los Padres,38203,151,3,2,0,0
38.99673,-122.66154,2025,2025-08-03,2025-08-03,REDBUD 1102,Lake,REDBUD 1102,Unknown Cause,FTS,Humboldt,54768,163,19,13,0,1
36.66321,-119.13239,2025,2025-08-03,2025-08-03,SAND CREEK 1103,Fresno,SAND CREEK 1103,Animal,FTS,Fresno,88230,221,49,35,0,0
35.21197,-120.70549,2025,2025-08-03,2025-08-03,SAN LUIS OBISPO 1107,San Luis Obispo,SAN LUIS OBISPO 1107,3rd Party,FTS,Los Padres,192655,707,53,44,4,0
37.42852,-119.91182,2025,2025-08-04,2025-08-04,MARIPOSA 2102,Mariposa,MARIPOSA 2102,Equipment Failure/Involved,FTS,Yosemite,395089,147,145,102,6,0
37.39502,-122.26472,2025,2025-08-04,2025-08-04,WOODSIDE 1101,San Mateo,WOODSIDE 1101,Animal,FTS,Peninsula,31692,139,6,3,2,0
40.6537,-122.36527,2025,2025-08-04,2025-08-04,OREGON TRAIL 1102,Shasta,OREGON TRAIL 1102,Unknown Cause,FTS,North Valley,79527,108,83,67,1,0
38.61385,-122.90611,2025,2025-08-04,2025-08-04,FITCH MOUNTAIN 1113,Sonoma,FITCH MOUNTAIN 1113,Animal,FTS,Sonoma,21658,98,4,2,0,0
40.47673,-122.43361,2025,2025-08-04,2025-08-04,JESSUP 1101,Shasta,JESSUP 1101,3rd Party,FTS,North Valley,124084,419,161,125,3,0
34.64167,-120.38389,2025,2025-08-04,2025-08-04,CABRILLO 1103,Santa Barbara,CABRILLO 1103,3rd Party,FTS,Los Padres,32772,179,2,2,0,0
36.61718,-121.51364,2025,2025-08-04,2025-08-04,SPENCE 1102,Monterey,SPENCE 1102,3rd Party,FTS,Central Coast,31434,713,1,0,0,0
37.42852,-119.91182,2025,2025-08-04,2025-08-04,MARIPOSA 2102,Mariposa,MARIPOSA 2102,Equipment Failure/Involved,FTS,Yosemite,382563,739,162,112,22,3
37.22205,-121.85731,2025,2025-08-04,2025-08-04,HICKS 2105,Santa Clara,HICKS 2105,Unknown Cause,FTS,San Jose,17787,121,5,4,0,0
37.08268,-122.0578,2025,2025-08-04,2025-08-04,CAMP EVERS 2105,Santa Cruz,CAMP EVERS 2105,Vegetation,FTS,Central Coast,8945,77,17,15,0,0
37.87424,-120.34453,2025,2025-08-04,2025-08-04,PEORIA 1701,Tuolumne,PEORIA 1701,Animal,FTS,Yosemite,113357,123,82,68,0,0
34.67252,-120.07695,2025,2025-08-05,2025-08-05,ZACA 1102,Santa Barbara,ZACA 1102,Company Initiated,FTS,Los Padres,1508,13,3,3,0,0
37.08354,-121.98507,2025,2025-08-05,2025-08-05,CAMP EVERS 2106,Santa Cruz,CAMP EVERS 2106,Company Initiated,FTS,Central Coast,4869,9,39,35,0,0
38.41858,-120.75701,2025,2025-08-05,2025-08-05,MARTELL 1101,Amador,MARTELL 1101,Company Initiated,FTS,Stockton,700,20,2,1,0,0
37.92242,-122.52757,2025,2025-08-05,2025-08-05,ALTO 1122,Marin,ALTO 1122,Unknown Cause,FTS,North Bay,4320,60,1,1,0,0
38.46282,-122.19143,2025,2025-08-05,2025-08-05,MONTICELLO 1101,Napa,MONTICELLO 1101,Unknown Cause,FTS,North Bay,126802,252,21,14,0,0
38.41857,-122.55718,2025,2025-08-05,2025-08-05,DUNBAR 1103,Sonoma,DUNBAR 1103,Vegetation,FTS,Sonoma,36453,677,10,9,0,0
36.66321,-119.13239,2025,2025-08-05,2025-08-05,SAND CREEK 1103,Fresno,SAND CREEK 1103,Unknown Cause,FTS,Fresno,134840,327,51,33,0,0
35.05845,-120.47928,2025,2025-08-05,2025-08-05,MESA 1101,San Luis Obispo,MESA 1101,Animal,FTS,Los Padres,67168,116,31,18,3,0
37.75088,-121.7515,2025,2025-08-05,2025-08-05,CAYETANO 2109,Alameda,CAYETANO 2109,Equipment Failure/Involved,FTS,Mission,311772,105,155,115,8,0
40.6537,-122.36527,2025,2025-08-05,2025-08-05,OREGON TRAIL 1102,Shasta,OREGON TRAIL 1102,3rd Party,FTS,North Valley,76190,450,80,65,1,0
37.91454,-121.99919,2025,2025-08-05,2025-08-05,CLAYTON 2215,Contra Costa,CLAYTON 2215,3rd Party,FTS,Diablo,46741,409,53,41,0,0
38.63247,-120.66678,2025,2025-08-05,2025-08-05,APPLE HILL 2102,El Dorado,APPLE HILL 2102,Unknown Cause,FTS,Sierra,74682,270,25,25,0,0
37.16335,-122.00153,2025,2025-08-05,2025-08-06,LOS GATOS 1106,Santa Cruz,LOS GATOS 1106,Vegetation,FTS,De Anza,294231,574,156,124,8,0
35.59842,-120.82783,2025,2025-08-05,2025-08-06,TEMPLETON 2110,San Luis Obispo,TEMPLETON 2110,Equipment Failure/Involved,FTS,Los Padres,187086,641,30,20,0,0
37.23969,-119.76405,2025,2025-08-06,2025-08-06,COARSEGOLD 2104,Madera,COARSEGOLD 2104,Animal,FTS,Yosemite,97864,221,77,57,0,0
36.971,-122.05966,2025,2025-08-06,2025-08-06,PAUL SWEET 2107,Santa Cruz,PAUL SWEET 2107,Unknown Cause,FTS,Central Coast,10962,63,7,5,0,0
36.50205,-121.82946,2025,2025-08-06,2025-08-06,HATTON 1101,Monterey,HATTON 1101,3rd Party,FTS,Central Coast,272337,559,37,30,0,0
37.72094,-121.91846,2025,2025-08-05,2025-08-06,SAN RAMON 2103,Alameda,SAN RAMON 2103,Unknown Cause,FTS,Mission,966000,764,115,87,2,0
38.62038,-120.95741,2025,2025-08-06,2025-08-06,SHINGLE SPRINGS 1104,El Dorado,SHINGLE SPRINGS 1104,Animal,FTS,Sierra,23168,143,55,42,0,0
38.19802,-122.16345,2025,2025-08-06,2025-08-06,JAMESON 1103,Solano,JAMESON 1103,Equipment Failure/Involved,FTS,Sacramento,200276,295,167,122,2,0
38.70043,-123.33864,2025,2025-08-06,2025-08-06,ANNAPOLIS 1101,Sonoma,ANNAPOLIS 1101,Equipment Failure/Involved,FTS,Humboldt,912,6,5,4,3,0
38.48806,-122.38568,2025,2025-08-06,2025-08-06,SILVERADO 2102,Napa,SILVERADO 2102,Unknown Cause,FTS,North Bay,304428,284,8,4,0,0
