lat,lon,year,name
38.08417,-121.15132,2020,CPUC ignition 2020-06-30
37.962,-121.3297,2020,CPUC ignition 2020-06-30
37.5976,-122.03504,2020,CPUC ignition 2020-06-29
38.15476,-121.72286,2020,CPUC ignition 2020-06-29
37.34796,-119.71493,2020,CPUC ignition 2020-06-29
39.89713,-122.18162,2020,CPUC ignition 2020-06-29
38.3107,-121.86896,2020,CPUC ignition 2020-06-29
36.00724,-120.12196,2020,CPUC ignition 2020-06-28
41.0435,-124.10763,2020,CPUC ignition 2020-06-28
38.75828,-121.49772,2020,CPUC ignition 2020-06-28
35.37952,-118.95732,2020,CPUC ignition 2020-06-27
37.6985,-122.0206,2020,CPUC ignition 2020-06-27
39.7758,-121.85835,2020,CPUC ignition 2020-06-27
36.27469,-119.79866,2020,CPUC ignition 2020-06-27
39.25771,-121.18297,2020,CPUC ignition 2020-06-27
38.30036,-122.7435,2020,CPUC ignition 2020-06-27
38.25797,-122.78168,2020,CPUC ignition 2020-06-27
38.71556,-122.04706,2020,CPUC ignition 2020-06-27
36.78546,-119.77516,2020,CPUC ignition 2020-06-26
40.887,-122.36924,2020,CPUC ignition 2020-06-26
40.0209,-122.44781,2020,CPUC ignition 2020-06-26
37.94053,-122.05242,2020,CPUC ignition 2020-06-25
36.78727,-119.77127,2020,CPUC ignition 2020-06-25
36.2092,-120.30147,2020,CPUC ignition 2020-06-24
38.01863,-121.6079,2020,CPUC ignition 2020-06-24
39.26517,-121.54605,2020,CPUC ignition 2020-06-24
39.21332,-121.20652,2020,CPUC ignition 2020-06-23
37.22708,-119.67333,2020,CPUC ignition 2020-06-23
39.05237,-121.03712,2020,CPUC ignition 2020-06-23
40.48808,-122.53839,2020,CPUC ignition 2020-06-23
36.6839,-119.73707,2020,CPUC ignition 2020-06-23
38.52706,-122.79627,2020,CPUC ignition 2020-06-22
37.99761,-121.30255,2020,CPUC ignition 2020-06-22
40.34918,-124.02017,2020,CPUC ignition 2020-06-22
35.21533,-119.39118,2020,CPUC ignition 2020-06-22
